left_brow_eye_dist_mean,left_brow_eye_dist_std,right_brow_eye_dist_mean,right_brow_eye_dist_std,brow_eye_avg_mean,brow_eye_avg_std,brow_furrow_mean,brow_furrow_std,left_eye_openness_mean,left_eye_openness_std,right_eye_openness_mean,right_eye_openness_std,avg_eye_openness_mean,avg_eye_openness_std,mouth_width_mean,mouth_width_std,mouth_height_mean,mouth_height_std,mouth_aspect_ratio_mean,mouth_aspect_ratio_std,nose_width_mean,nose_width_std,subject_id,sample_name,class_name,label
0.16936587884410978,0.0028209735504574687,0.16816556118923917,0.0025178358367689037,0.16876572001667448,0.002535009206045681,0.5353116465186895,0.0033941512284546204,0.034161752771807406,0.0018920693656366689,0.048590604300995655,0.0018391364787330188,0.04137617853640153,0.0017338211828914045,0.35014730311549674,0.01609736856412645,0.1256948543039058,0.007790465147609201,0.0010609391190000092,0.00010769295557718826,0.25399370155461076,0.0058378017157540195,1,071309_w_21-PA3-015,PA3,1
0.17620186959973996,0.011080528224559913,0.17059201546804936,0.00988991530477816,0.17339694253389468,0.010436305778030968,0.5490254463097965,0.005119265964173506,0.018333248723446653,0.013894349446336524,0.022703929618154723,0.015225196875377475,0.02051858917080069,0.014488210203135829,0.3373177233987302,0.004623437877287999,0.15304763724979742,0.01803102203768953,0.0013304275690483273,0.00017621745450080103,0.2531371545129906,0.002053750658349706,1,071309_w_21-PA3-021,PA3,1
0.15772551621743278,0.007079637003920153,0.15750054857152823,0.0077885255428071995,0.15761303239448052,0.0073681142503387335,0.5297417754595305,0.007667420732955431,0.03286021102486988,0.011565396779918252,0.04038191985960551,0.0136743944339826,0.03662106544223769,0.012555541574109569,0.34414241307830046,0.006934315262377632,0.1328006674996313,0.0020560823028631684,0.0011215788484263474,2.341062552498925e-05,0.25127705562308195,0.0024319775002043754,1,071309_w_21-PA3-023,PA3,1
0.1496902930079225,0.0027177902675683723,0.14889705966479735,0.0029728780792863826,0.14929367633635993,0.0027370966754749564,0.5238046450949913,0.003758510332991592,0.03608912144025405,0.005213510329854719,0.045849203517159653,0.0070452934824930145,0.04096916247870685,0.005992495434340795,0.3781193969021068,0.011832864833642124,0.10568936708390397,0.009393827233986922,0.0008132112423650586,9.564628991396653e-05,0.2709064654818181,0.006678086240612556,1,071309_w_21-PA3-024,PA3,1
0.175822106629691,0.002795636712565818,0.17921387720865142,0.0024373975791064277,0.17751799191917117,0.0022534874773422766,0.5433770631854803,0.0041101885599883455,0.010787242887205917,0.0015312862721856488,0.021119341072573062,0.002761103182648998,0.01595329197988949,0.0019241867090747308,0.34194931328275596,0.004328233968448704,0.1326210490253487,0.002135194364950263,0.001138612610101263,2.668133842520567e-05,0.2523097273946197,0.002367345436702038,1,071309_w_21-PA3-027,PA3,1
0.16262645599648698,0.0026964769036283962,0.16027608585603378,0.002183958907681296,0.16145127092626038,0.0021795755211993766,0.5281971898265478,0.005232980292394128,0.03333273127636908,0.005963473342450409,0.042252054461760995,0.004273562030982774,0.037792392869065036,0.0049014501725945315,0.3436140931379859,0.0028037661675480606,0.12982909485580604,0.002917694401973394,0.0011058763253034025,3.127335902730175e-05,0.25001085324669287,0.0016614202082892292,1,071309_w_21-PA3-029,PA3,1
0.17220124461535016,0.011259033723426713,0.16691387600757826,0.01200199269456827,0.1695575603114642,0.011581678041427764,0.5439845331175788,0.012001976806479603,0.02384763425965311,0.01473469162262342,0.02938398672149768,0.01612545863606562,0.026615810490575393,0.015363384653652253,0.33935904228702846,0.004366910417196816,0.12798341163679225,0.005837782585978419,0.0011009443772369632,5.884908562465411e-05,0.2508214351171765,0.0030975341354654907,1,071309_w_21-PA3-033,PA3,1
0.1607136861108951,0.00229398556425582,0.1595788845326875,0.001450345671974453,0.1601462853217913,0.0016946991070570059,0.5293926157988234,0.006027143250101534,0.03967689873255236,0.0022638988297750615,0.04758589383102135,0.0010603055281713355,0.04363139628178686,0.0011545133487206114,0.33372075326239914,0.0014656148743566852,0.15328373484290012,0.018104244135082655,0.0013474770118778883,0.00016160874398772328,0.24687072344539993,0.002730467901466381,1,071309_w_21-PA3-045,PA3,1
0.16003808336676648,0.003946942107346599,0.1599153670961226,0.0037741747172591565,0.15997672523144457,0.003580175893383276,0.5286254405208973,0.0044156953981658465,0.03729518051602403,0.004414885439809582,0.04450789955938256,0.0035083621121749864,0.04090154003770329,0.003885872185548824,0.3294442422421407,0.0023267096097157303,0.13230196771534414,0.0018746779466129434,0.0011775720588393477,1.893005665187365e-05,0.2455576730843488,0.0014067985584670392,1,071309_w_21-PA3-046,PA3,1
0.17200067925432583,0.009096726131699552,0.17163198997294207,0.010394550932671871,0.17181633461363396,0.00952144439792564,0.5415177171949406,0.00898167362385096,0.018353011076267762,0.014190010542318653,0.02691884749555265,0.013157746572659381,0.022635929285910208,0.013592406685113762,0.3282461461213088,0.004996761859966789,0.13757178757413832,0.002955186536929684,0.0012377834324636043,2.163604949916497e-05,0.24780594623673494,0.0033138569943224915,1,071309_w_21-PA3-052,PA3,1
0.17036595077116354,0.004832830643731258,0.16471476369225382,0.0044614170617560895,0.16754035723170865,0.004323049788609877,0.5402616627971556,0.005581952275889803,0.03654553449579495,0.00572921512660356,0.043017103636600086,0.005325416515235161,0.03978131906619752,0.005297678925802926,0.32333628225962713,0.0026102619003454436,0.13684425159961847,0.0030356560694538284,0.0012474340087262833,3.1829177320940676e-05,0.2466509372015614,0.002381285540787403,1,071309_w_21-PA3-055,PA3,1
0.1701598199176242,0.0031679921046437716,0.16798512251402564,0.005464248858542955,0.16907247121582492,0.0041378996857413825,0.5348064997269701,0.00496277088310631,0.03545933703938981,0.0030420073360799406,0.040890522363376244,0.0043596017816067995,0.038174929701383024,0.0029041366348647227,0.3429281972462159,0.0019621546116638557,0.13399090850486145,0.0015028459043507536,0.0011485127795158219,1.1733939744577171e-05,0.2479146226560318,0.0022323128842370557,1,071309_w_21-PA3-067,PA3,1
0.16274138306403352,0.00673472797474287,0.15989014271424132,0.007903784145036865,0.16131576288913743,0.007235334251029538,0.5309105220602698,0.008043978384665255,0.036334816750910444,0.011550181437739828,0.041886217178999686,0.012474199286933366,0.039110516964955065,0.011903629520230346,0.3338824685112836,0.0021187496717524116,0.1310931151533772,0.0018047247114650934,0.0011486779886016197,2.083222934105051e-05,0.2505346611279357,0.0022961336174761727,1,071309_w_21-PA3-070,PA3,1
0.1603046309476409,0.005176711774747111,0.16159020967534077,0.0031684948249472026,0.16094742031149084,0.004029908172207331,0.5246997155402097,0.005730648807289865,0.04043529325887426,0.0021605141075619946,0.05108558206164515,0.0022542767647766027,0.0457604376602597,0.0020048183258659894,0.3281725689041896,0.001978478626732501,0.1367630005547709,0.0014980184082978186,0.0012233545211702051,1.4981532770061862e-05,0.24447859533537555,0.0009454948603636068,1,071309_w_21-PA3-072,PA3,1
0.17751909367801288,0.004209085720141903,0.18237060685032602,0.009258649692999112,0.17994485026416943,0.006658291763189624,0.5435863939120051,0.006045299697625876,0.018886264907563902,0.011494930769168236,0.024037168645380122,0.013599622956887214,0.021461716776472017,0.012501113735123482,0.33059856029818907,0.0029300128893760095,0.13521083621510385,0.001475698070072722,0.001209849720304216,1.5486551801236245e-05,0.24492067231356085,0.002325442810707992,1,071309_w_21-PA3-077,PA3,1
0.16099744964522775,0.002780744832460678,0.1624316656047221,0.002311206253630713,0.16171455762497494,0.002248917518769961,0.5239710594114092,0.0033450773183829447,0.03775970319985092,0.001962835143563653,0.04693444892476536,0.004127135673843047,0.04234707606230814,0.0027861225469995843,0.33328709471275686,0.0018584852959714984,0.13807548032807926,0.0017956235893646687,0.0012239892938168933,2.0087932914112392e-05,0.24574186233757023,0.0017846194466784359,1,071309_w_21-PA3-079,PA3,1
0.15934453499084433,0.004663317511757527,0.16427047089137484,0.004834488581194446,0.16180750294110957,0.004703774447168314,0.5340007317802367,0.0029552028710332742,0.04882703293764631,0.00871597925485464,0.05201185006888298,0.010377605904532794,0.05041944150326464,0.009420440997322041,0.3607994898470646,0.004621470408738716,0.1250332759755078,0.0011678515220469407,0.0009394727772771939,1.219925579485925e-05,0.25651810127321356,0.002458301033502073,2,071313_m_41-PA2-001,PA2,0
0.16197175896699295,0.0037440325609707226,0.16513107185785383,0.00305991745040085,0.16355141541242338,0.003206487364799043,0.5335670728142548,0.0027491936944569906,0.05161219418629717,0.009167157308569082,0.05832943749245543,0.009767397118396396,0.0549708158393763,0.00939995023244961,0.34911760120684404,0.004098257997612402,0.11733995249332269,0.0016181345505014468,0.0009125265015443317,1.918029052596283e-05,0.251698293302893,0.0037923495311602655,2,071313_m_41-PA2-002,PA2,0
0.16514195743941598,0.010680175404223278,0.16723356608000506,0.012471219415763332,0.16618776175971053,0.011530301023916048,0.5327337481905444,0.0045922145078053245,0.03790647220281368,0.005889589674352563,0.04304541220171198,0.00889303508180542,0.040475942202262825,0.007253907857218609,0.3691807129937816,0.025375006870960955,0.12441346773515856,0.0024307825353780867,0.000936031549649156,6.281693007902378e-05,0.2641063955419067,0.016860109607761492,2,071313_m_41-PA2-013,PA2,0
0.15956857797443205,0.00655158747850025,0.16394500709454435,0.009084859625838132,0.1617567925344882,0.007686191179846815,0.5351842917271832,0.005293299541114752,0.04454763774578946,0.012080305748692196,0.044536434216822074,0.01485862474063037,0.04454203598130577,0.013377530802618925,0.3841073136677493,0.044782833643179094,0.12106141935869108,0.00326385801682377,0.0008818996605827749,0.00010687608791271638,0.2727126446711327,0.02163639254426687,2,071313_m_41-PA2-015,PA2,0
0.14977975562815854,0.003864121814051726,0.15590204413148503,0.004098929651089204,0.15284089987982177,0.0038847337885069113,0.54216831344857,0.0030612293945535287,0.053836027890356984,0.006845414447535753,0.054183359360407725,0.008389708491160185,0.05400969362538235,0.007542699073471553,0.36448622025080585,0.013461475592992803,0.11980819850075637,0.008260392897115184,0.0009220811167847662,7.73691461967822e-05,0.2737442524679133,0.017492115681352935,2,071313_m_41-PA2-028,PA2,0
0.17901050721805423,0.003042339148090906,0.18578494146686078,0.004349390262777753,0.18239772434245752,0.003588792759355408,0.5480100254606697,0.004998439375132501,0.03318169821403872,0.0060586290962508236,0.028804333273729527,0.005520633847027236,0.030993015743884123,0.005492681097833921,0.35705176053056126,0.0023807625997524537,0.128812906036641,0.001492744101605736,0.0010170148077971349,1.3109311152330561e-05,0.2575761423850831,0.0015156514633920528,2,071313_m_41-PA2-037,PA2,0
0.1648341248318234,0.0033864646902889563,0.16782126832051203,0.00368400800523411,0.16632769657616772,0.0025029634428457674,0.5394015458917912,0.0022372700065312087,0.04707081365692208,0.00848315088072616,0.04641015994593007,0.008801008227012696,0.04674048680142608,0.00857104360604573,0.3536446945971751,0.00450540754154324,0.12750910559992987,0.0022585685743300695,0.0010032270945742334,1.0754062580759348e-05,0.2579401910905866,0.004202548592055786,2,071313_m_41-PA2-041,PA2,0
0.15119222785158623,0.00316278780614283,0.15633925984304098,0.005248227100545691,0.1537657438473136,0.003994600966913664,0.546565531035501,0.003136796709963988,0.053917868938318354,0.007544376958671186,0.051064214692382905,0.012940227313180994,0.05249104181535063,0.010218105414865234,0.35407199318454213,0.017304633764910565,0.12612944771373777,0.0074148769060385575,0.0009933236954784753,4.120086789831849e-05,0.2640366805056062,0.011925692368822354,2,071313_m_41-PA2-044,PA2,0
0.16615635042954738,0.0033708352604386125,0.1683015414597752,0.004281651496406122,0.16722894594466128,0.003547573640812066,0.5511629705485664,0.0030386789751665954,0.048678018079230785,0.006981636550105998,0.04812631835615131,0.006694357416672094,0.048402168217691055,0.006778658470470287,0.3514341396364578,0.006986645592474178,0.12855617910865588,0.0036477692732864112,0.001022190188918229,2.1067427179542865e-05,0.2562876191460448,0.005274363517117281,2,071313_m_41-PA2-045,PA2,0
0.17806970750144635,0.0028014232587645657,0.1835745787279204,0.004400046980354791,0.1808221431146834,0.0035228309902584232,0.5507289021849434,0.0038355215097766464,0.034582978686308836,0.006229233547175371,0.029397537054785414,0.006557490012484419,0.03199025787054712,0.0058899531356781986,0.36757455242306386,0.022456057101889044,0.1291087333429788,0.004564149367768345,0.0009917212229605366,2.545366940822625e-05,0.264349055412707,0.01075327951314398,2,071313_m_41-PA2-047,PA2,0
0.16255522067381728,0.0038788737036794777,0.17062064768949545,0.004776490753860266,0.16658793418165638,0.00427703672065713,0.5562975624781452,0.0023234182654221316,0.04784481471467644,0.010282972836732508,0.04367973321254396,0.0114174728522377,0.04576227396361019,0.010787473685131822,0.36175528144835284,0.01827738331057875,0.1290731506299389,0.004637305894046686,0.0010004984631552334,1.6597761298069e-05,0.2655533423265133,0.011596867996790092,2,071313_m_41-PA2-050,PA2,0
0.1688444924678437,0.004028061243859854,0.17574971912769363,0.00490359455775835,0.17229710579776866,0.004378995377843801,0.5455327446383258,0.004767394692198253,0.044009308470283316,0.012624255383732673,0.044469478974774074,0.014679154696593167,0.04423939372252869,0.013439183586274963,0.35471658569952486,0.008735356142291283,0.12734621613723507,0.0024555929037246987,0.0010114365238051975,1.1883334385853855e-05,0.255928873683618,0.00494530230339589,2,071313_m_41-PA2-053,PA2,0
0.162997017685276,0.0034929174979187747,0.1726247561740779,0.004572853489394705,0.16781088692967697,0.0038244852046694744,0.5480072680174812,0.0019516033193147926,0.04775303230663721,0.006038642986534198,0.05374438531855608,0.008650834261626555,0.05074870881259665,0.007312648399409666,0.34026420454477185,0.0011734823148428846,0.12151829109859025,0.0008470910296571852,0.0010008505530866416,7.262296416586612e-06,0.2511202474988537,0.001200376287608002,2,071313_m_41-PA2-054,PA2,0
0.1525018641228839,0.004436697260029518,0.15726235274828398,0.0025840719031364327,0.15488210843558395,0.0028349858902944973,0.5376853921900039,0.006420920203256768,0.04847851204800676,0.012221331124153524,0.045655649121714326,0.015945411673506403,0.04706708058486055,0.013942975694105467,0.352543112900253,0.011691730145069286,0.1233803763961396,0.004601300077451071,0.0009781316464806992,1.5364895814134776e-05,0.26000886054071587,0.005740514048763239,2,071313_m_41-PA2-061,PA2,0
0.16618149390684486,0.004628546584095696,0.16960033911264125,0.007532530170077517,0.16789091650974308,0.005946619610101357,0.5382961214317451,0.002668529453233163,0.048341550258703715,0.00751006248609715,0.050651987042609814,0.009362769279011304,0.04949676865065677,0.008167614148570798,0.35097235131879634,0.0071402194603920124,0.12164349739322909,0.001517863398706352,0.0009726598986924649,1.2616250303133596e-05,0.25281206950403073,0.004595893751395271,2,071313_m_41-PA2-062,PA2,0
0.16972493231017502,0.004629328702320432,0.1787987002619079,0.006551452460558175,0.17426181628604143,0.0054971966659087355,0.5414914835872161,0.004366220194172156,0.039006301577358855,0.010144723475774513,0.04124050913962931,0.011913247081501955,0.04012340535849409,0.010801040847261021,0.35803432876017993,0.015746947507397822,0.12528439312420622,0.0010031613588606595,0.0009891292842001435,4.0486517041242176e-05,0.2610390242850526,0.0060248838102296715,2,071313_m_41-PA2-067,PA2,0
0.16549561472358265,0.0061604733691084735,0.1728496889980908,0.006412092190078229,0.16917265186083671,0.006245299227255945,0.5257426631638181,0.001968507991535461,0.051162403121675894,0.005899190726185159,0.05573834719869631,0.008181909542459832,0.0534503751601861,0.006919690829393748,0.34925932368253904,0.006394138095633368,0.1251035948907945,0.0017038114831627537,0.0010156087011503724,2.6882558242514126e-05,0.2502987629817115,0.00245891565359647,2,071313_m_41-PA2-071,PA2,0
0.17117436339566425,0.009320731704146495,0.1782203788142945,0.012579138361981577,0.17469737110497938,0.010890363508011777,0.5296997289524975,0.005745075263126954,0.041107235875669716,0.006893560703554312,0.03970078523481425,0.010018198074501107,0.04040401055524198,0.007977842027148435,0.35398219885666404,0.01474938778205505,0.12857461916295967,0.0018574586701046124,0.0010376120747312336,4.3837355970607816e-05,0.251971593928454,0.0065364760353722315,2,071313_m_41-PA2-074,PA2,0
0.16689324984327567,0.00555549793770458,0.17350549305025867,0.008404106059026913,0.17019937144676714,0.006915473765026878,0.5318103804963389,0.003353083754021672,0.0432449265737733,0.010381000934246362,0.0477390046404953,0.011563616264566165,0.04549196560713431,0.010863776148633354,0.34708328897440827,0.0036589886106482695,0.12623703443518833,0.0017340379420584407,0.0010352169968513825,1.5836072544909592e-05,0.2482721738431363,0.00195862178008872,2,071313_m_41-PA2-078,PA2,0
