subject_id,sample_name,class_name,label,bio_0,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_20,bio_21,bio_22,bio_23,bio_24,bio_25,bio_26,bio_27,bio_28,bio_29,bio_30,bio_31,bio_32,bio_33,bio_34,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21
1,071309_w_21-PA2-040,PA2,0,11.671320671164771,0.0926081916855615,-9.165878873096136e-05,2.352526261505682,249.42610691627056,1560.151,0.1736388195305894,0.5161720130172291,0.0,0.0,0.0,0.0,0.0,2.5775708638210677,1.726386364518547,3.5527136788004385e-14,3.5527136788004385e-14,0.8082826053691751,1.275665142861116,0.0628848375262814,0.0599702278259712,-0.0145292000341056,0.0118361597549036,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,27.457088385369257,0.9999942409523188,14.285714285714285,28.00992807851426,24.053324481655164,685.546875,0.0,0.3200353078635155,0.1596320506989249,0.0014847830898149,0.1562259794458785,0.0017012338002569,0.1579290150724017,0.0008939619678385,0.5240560661040717,0.0033799915419759,0.0418459152653415,0.0018354704718679,0.0501944459248706,0.0012184720807903,0.0460201805951061,0.0009949005229692,0.3319700713777989,0.0019909238124399,0.1356213641799586,0.0007475102233092,0.0011842134417581,1.1245673340091796e-05,0.2475755517314351,0.0011478075029281
1,071309_w_21-PA2-044,PA2,0,11.764034897017046,0.0464718864426101,-4.745088885555291e-05,21.9424954095348,265.5392175510482,1589.258,1.432441527649764,2.912858961533671,0.0,0.0,0.0,0.0,0.0,2.5372104659292947,2.0379722265586686,3.5527136788004385e-14,3.5527136788004385e-14,0.8382963502051426,1.26663288764135,-0.1350642418425763,0.1008959771048124,-0.0027577641132335,0.015001391378686,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,258.13228172540374,0.9999993018917124,0.0,7.307924583542854,8.415831067999415,715.1692708333334,0.0,0.0871067173454868,0.1650764895131507,0.0010061612840606,0.1611151924528077,0.0004875858541666,0.1630958409829792,0.0006015459613047,0.5304768957201946,0.0015971024422223,0.0393471163756274,0.0007523343090091,0.0485061725453779,0.0005679978923134,0.0439266444605026,0.0005114226956424,0.3430019436780733,0.0016590055930689,0.1377772302145038,0.0008962908462221,0.0011820158921061,9.06824267267674e-06,0.250110890163086,0.0008079211171852
1,071309_w_21-PA2-050,PA2,0,10.788887123579544,0.074012387175618,-9.08642559170475e-05,-7.623838830411932,236.9197153567786,1408.923,6.501348037017046,9.469962668515343,0.0,0.0,0.0,0.0,0.0,2.9856996925753636,1.7333377375483494,3.5527136788004385e-14,3.5527136788004385e-14,0.9843365882159733,1.7415659729223938,-0.2299558596732363,0.1015317086563735,0.025505913117728,0.0112552470466345,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-82.25273658967703,0.9999998461857694,0.0,17.231094098783913,12.643337401760736,681.0825892857143,0.0,0.1955966344839862,0.1604616574221871,0.0012806887861317,0.1603171279865686,0.0008740080628907,0.1603893927043778,0.0009955271052553,0.5318396689836417,0.002777993366942,0.0387682512364438,0.0006321078483962,0.0464372234620518,0.0008198753449632,0.0426027373492478,0.0005893857518276,0.3325012590051363,0.0017932438626756,0.1388695662627611,0.0007491809208479,0.0012263859237588,1.1300578154774993e-05,0.244532120334836,0.0008185382973211
1,071309_w_21-PA2-051,PA2,0,10.48193180752841,0.0243832739854283,-2.5064332282829445e-05,4.760314472975851,239.3383964263975,1477.931,4.36842346837508,7.372900697402607,0.0,0.0,0.0,0.0,0.0,2.928612710887456,1.760056730152652,3.5527136788004385e-14,3.5527136788004385e-14,0.8125290487400616,1.4037431928840325,-0.0463044007939209,0.0587566672320801,0.0286300862485847,0.0137032220525297,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,49.89729168812341,0.9999997710845164,0.0,24.534857417878445,27.612149985521167,680.3385416666666,0.0,0.2782001491823932,0.1585338913806941,0.0010958989295424,0.1594634815812344,0.0009200681815789,0.1589986864809643,0.000905354311262,0.5267942870025593,0.0031795663528892,0.0387700057113619,0.0010737112498366,0.0470965467052758,0.0010346405950209,0.0429332762083189,0.0007132008112122,0.3278151343180799,0.0015817594512199,0.1352225277892633,0.0022537722920265,0.0012119113752608,2.367711223911315e-05,0.2449089242429453,0.0014859924650506
1,071309_w_21-PA2-056,PA2,0,10.335497414772728,0.0574831699362172,5.62512404449215e-05,1.0767454048920435,238.05569170493172,1491.186,2.0579323284063578,7.699025168897387,0.0,0.0,0.0,0.0,0.0,2.6671507130908423,1.750485412936377,3.5527136788004385e-14,3.5527136788004385e-14,-0.7698235093803116,1.4391295673136508,0.1458915318453486,0.0689296783658904,0.0128844861330487,0.0125828852345485,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,11.128699348630128,0.9999995140756086,0.0,22.960643765133742,19.24265958532413,715.4947916666666,0.0,0.2738036809053742,0.1641918917868823,0.0043800098922504,0.1616282306538275,0.0060947925792578,0.1629100612203549,0.0051677594299084,0.530360365589407,0.006848630808303,0.0352762456112737,0.0051884604413075,0.0467118460722669,0.0070845647160818,0.0409940458417703,0.0060154177480303,0.3259569057620595,0.002169804957128,0.134349195982049,0.0018964163378186,0.0012144605682954,2.004296445765393e-05,0.2511209006734491,0.0012813955763667
1,071309_w_21-PA2-057,PA2,0,10.273084105113638,0.0076363712421197,-4.164324034548668e-06,-1.4274607356587372,243.43679380577728,1487.852,0.35029367888067,0.9559715831197264,0.0,0.0,0.0,0.0,0.0,2.858106992819234,1.6981592966609511,3.5527136788004385e-14,3.5527136788004385e-14,0.3994965759782097,1.03991842126615,-0.0365570223200925,0.0659385011279991,-0.0037277563130686,0.0123664262784771,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-14.664424194169593,0.9999971452606612,0.0,28.168369339562418,28.704957923240368,697.265625,0.0,0.3273472575450201,0.1643296755733681,0.0026848223747846,0.1588981031194301,0.0017549620998644,0.1616138893463991,0.0009755210788966,0.531610404589775,0.0033110289234816,0.0397491991205332,0.0023982566083082,0.0496987019323277,0.0015333355511242,0.0447239505264305,0.0018474029050952,0.3227258015275774,0.0037507844489796,0.1339783984432559,0.0008276774508354,0.0012216307277779,2.29568935267556e-05,0.2505178734470132,0.0011021366545065
1,071309_w_21-PA2-059,PA2,0,10.126035948153408,0.0091950654856647,-1.0932638396458984e-05,0.5596171483664757,245.42530000496708,1498.81,5.698651263077648,14.419411608852064,0.0,0.0,0.0,0.0,0.0,2.8216647737864573,1.7164538673393612,3.5527136788004385e-14,3.5527136788004385e-14,0.9204553566027912,1.226095916561715,0.0196443754937197,0.0511770547919988,0.0319431059021292,0.0095482867867536,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,5.666703361562032,0.999999824519912,0.0,22.971717141116343,22.26089261529649,684.9888392857143,0.0,0.2622561617370367,0.1643538667325932,0.0037271829749321,0.1598077790142734,0.0022352501243939,0.1620808228734333,0.0019977019435631,0.5301226451889677,0.0043089541811244,0.0381689859972766,0.0024096150537558,0.0464417603181889,0.0017852005622539,0.0423053731577327,0.0018799641478356,0.3239591198541773,0.0034622753555471,0.137384629100694,0.0016878492798521,0.0012501584112691,2.005175271269614e-05,0.2472013851582298,0.0023553720306313
1,071309_w_21-PA2-064,PA2,0,11.457300071022727,0.033032578290925,-4.005736912225652e-05,-0.3937303255326686,241.38301695404704,1438.24,1.9594272240503228,3.5084452803956276,0.0,0.0,0.0,0.0,0.0,2.886483602265002,1.8062137526572104,3.5527136788004385e-14,3.5527136788004385e-14,0.949770198376785,1.5360526738670797,-0.0329942076237877,0.0314188328354306,-0.011055844368572,0.0122292560538353,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-4.511086486689246,0.999999489647037,0.0,22.025038833381863,22.6772467873946,650.6696428571429,0.0,0.2388504003040602,0.161820901637448,0.0018672119277833,0.158007310612661,0.0010810024590407,0.1599141061250545,0.0008554731395249,0.5270869442625515,0.0020989366300738,0.0426441268083596,0.0010181999190187,0.0511974256756544,0.0011140369640949,0.046920776242007,0.0008991137373555,0.3455551455454538,0.0030173270943507,0.1244968725773619,0.0011413872696648,0.0010517424902508,1.346921736701e-05,0.2530489437897241,0.0027883653883956
1,071309_w_21-PA2-071,PA2,0,11.01916213068182,0.0247048237924014,-3.008441439602306e-05,-20.54211142490767,246.0647147266723,1528.621,0.1303891730063925,0.5454858465343404,0.0,0.0,0.0,0.0,0.0,2.903304892908108,1.7622932259924369,3.5527136788004385e-14,3.5527136788004385e-14,0.9616888288111672,1.594711062917796,0.1099703809092595,0.057279478612055,0.0513048341062504,0.0105672588705763,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-226.35685629758893,0.999992330710383,0.0,15.8271429441969,13.41028442042178,672.1540178571429,0.0,0.1773046269632067,0.1621112022069779,0.0021665707070637,0.1621492958604983,0.0018197403620851,0.1621302490337381,0.0011322819604622,0.5284802480832688,0.0024184257818712,0.041565402184145,0.0017583183300314,0.053491726732074,0.0014675244408097,0.0475285644581095,0.0006677432236602,0.3334832855309325,0.0017251333965598,0.1341891653783103,0.0010028644298771,0.0011781744958752,1.1520683308089894e-05,0.247291567401082,0.0013642738287859
1,071309_w_21-PA2-080,PA2,0,11.494530973011363,0.0369353613090946,-4.35486312701003e-05,-0.0373117185014228,243.35308442339976,1498.826,5.172721901438708,7.670479197842641,0.0,0.0,0.0,0.0,0.0,2.8591010792914116,1.7007225555684655,3.5527136788004385e-14,3.5527136788004385e-14,0.9339277435164448,1.508908716114899,-0.0338765602422126,0.0667546304514165,-0.0572874987400611,0.0118928407508203,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-0.4288807039708859,0.9999998066782196,0.0,28.99584931233693,31.96607953574252,698.5677083333334,0.0,0.3375927299743723,0.1678357286116934,0.0013735622458568,0.1626855755822716,0.0010262325949661,0.1652606520969825,0.0008342943294627,0.5244273845925371,0.0020042948458764,0.0379160658225215,0.0013937630916236,0.0482342741520206,0.0007985710120975,0.0430751699872711,0.0007334619711421,0.3296584117101116,0.0024704480175706,0.1324775020004596,0.0010491470061673,0.0011839782553079,1.216111972976044e-05,0.2432203764628121,0.0009123887442518
1,071309_w_21-PA3-006,PA3,1,9.9679530390625,0.3119827258155312,0.0003238415837039,-8.083686399147727,251.32376297227415,1566.955,0.5450199908929073,1.6612048363015623,0.0,0.0,0.0,0.0,0.0,2.459541167972147,1.711858860517306,3.5527136788004385e-14,3.5527136788004385e-14,-0.7887343793521268,1.2704816200961573,-0.0781495440798939,0.0495101844010341,0.0316619539915303,0.0113170290856991,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-80.57780640921278,0.9999981652082824,14.285714285714285,31.49319432929121,27.641081140748895,702.0089285714286,0.0,0.3684750563536321,0.171151442258878,0.0016599524122043,0.166362001399581,0.0011505567652226,0.1687567218292295,0.0013416699653265,0.5397417410036575,0.0018484790383929,0.0387530053650077,0.0017366376132408,0.0499553042003635,0.0014332864695941,0.0443541547826856,0.0012378879378314,0.3391600839748387,0.0020119845025762,0.1385870475812263,0.0009601855928218,0.0011956291640265,9.181138007263446e-06,0.2498520557927185,0.0007777777362808
1,071309_w_21-PA3-008,PA3,1,9.892304672230114,0.1974702180211714,0.0002065312388882,6.165614156896305,236.53518394743696,1567.983,0.2681029580991103,0.8435684349785971,0.0,0.0,0.0,0.0,0.0,2.600067165321557,1.735985899461579,3.5527136788004385e-14,3.5527136788004385e-14,-0.7961558161814938,1.3880351051498243,0.2299572902704757,0.0677274197547986,-0.0173876495750171,0.0122626647420846,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,60.99213373143346,0.999996270103556,16.666666666666664,30.869262656453667,22.016377219820175,699.8697916666666,0.0,0.3600744033856651,0.1726085569594582,0.0021362413021497,0.1666046473355325,0.0017754267666441,0.1696066021474953,0.0018815683606672,0.5390288965285909,0.0014384966945754,0.0412893561307251,0.001319853602152,0.0507570599440077,0.0010372530600869,0.0460232080373664,0.0004513130111395,0.3364727069450292,0.0037815753652828,0.1395905627983328,0.0012188894223626,0.001213667312138,1.9870683875599143e-05,0.2488497862048632,0.0021273277002337
1,071309_w_21-PA3-009,PA3,1,10.249386609375,0.6773313851469993,0.0007210627207915,-3.7021099186576696,242.90387984256415,1475.027,0.2996981413124868,0.9098070101532542,0.0,0.0,0.0,0.0,0.0,2.32888926236008,1.8266205060448848,3.5527136788004385e-14,3.5527136788004385e-14,-0.8617194812804314,1.2023150932811604,-0.0145265912144087,0.0418068394968507,-0.0490731945590611,0.0105899897919901,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-37.94435582672429,0.9999966633204368,0.0,26.44543751509102,23.266364288759465,652.9017857142857,0.0,0.287771220269293,0.1700709764103559,0.0026885535033698,0.1672932897738446,0.0021823044203649,0.1686821330921002,0.0022186270014303,0.5342875071896517,0.0013945120893915,0.0365317619907701,0.0014076186547719,0.0511037947871899,0.0018479418761215,0.04381777838898,0.0012875038557835,0.3331203179201205,0.0053967363702205,0.1347384501410077,0.0023154774010603,0.0011814561990967,3.590388148160095e-05,0.2474782418345661,0.0015228912123347
1,071309_w_21-PA3-011,PA3,1,10.734661352982954,0.6416970305825267,0.0007539993404089,6.346443993657672,243.13548186321563,1602.446,0.9357992521383892,3.8595145820913497,0.0,0.0,0.0,0.0,0.0,2.4960347936616945,1.7928497636089802,3.5527136788004385e-14,3.5527136788004385e-14,-0.90493410322126,1.3612664122025793,-0.0513051944631167,0.043907391837525,-0.086076334006121,0.0130880946280553,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,68.12692706758781,0.9999989313958852,0.0,26.421385270446645,24.12458592719996,691.0807291666666,0.0,0.3043218335734021,0.1678914295730387,0.0042996589364595,0.1625610786006441,0.0033770657497473,0.1652262540868414,0.0037478085078349,0.5315393872254691,0.0048293253122645,0.0353649738334087,0.0013620273789976,0.0459683031927267,0.0015597904264498,0.0406666385130677,0.0011268440005605,0.3507016154768043,0.0153866457303657,0.1241165376086748,0.0120940381419027,0.0010419414992711,0.0001417874140752,0.2525177910417094,0.0032688455583318
1,071309_w_21-PA3-015,PA3,1,9.750568277343753,0.1308832696754215,0.000130983353048,-9.306558848615056,246.3590409492175,1558.269,0.5257765535658593,1.366188544660916,0.0,0.0,0.0,0.0,0.0,2.1216571502876005,1.808966555375456,3.5527136788004385e-14,3.5527136788004385e-14,-0.786430354105,1.0169810416623162,0.0715107050785234,0.0526369654841997,-0.0009502727611488,0.0119290686763252,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-90.74423748053876,0.9999980980549792,33.33333333333333,45.61289169381695,35.242948651999875,677.734375,0.0,0.5152237390079962,0.1693658788441097,0.0028209735504574,0.1681655611892391,0.0025178358367689,0.1687657200166744,0.0025350092060456,0.5353116465186895,0.0033941512284546,0.0341617527718074,0.0018920693656366,0.0485906043009956,0.001839136478733,0.0413761785364015,0.0017338211828914,0.3501473031154967,0.0160973685641264,0.1256948543039058,0.0077904651476092,0.001060939119,0.0001076929555771,0.2539937015546107,0.005837801715754
1,071309_w_21-PA3-021,PA3,1,11.463305042613635,0.2453535476894039,0.0001780877348758,0.5360001257230119,248.7046964378934,1581.503,3.4762077950956156,5.548433226118977,0.0,0.0,0.0,0.0,0.0,2.2597020501143046,1.8478135420834887,3.5527136788004385e-14,3.5527136788004385e-14,-0.590164349187282,1.1519551897640987,0.1086046678387793,0.0377318964507565,-0.0331620748670998,0.0140530540572007,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,6.144332944042146,0.9999997123302832,0.0,28.969525340217434,25.989531145572187,694.0104166666666,0.0,0.3350858691402716,0.1762018695997399,0.0110805282245599,0.1705920154680493,0.0098899153047781,0.1733969425338946,0.0104363057780309,0.5490254463097965,0.0051192659641735,0.0183332487234466,0.0138943494463365,0.0227039296181547,0.0152251968753774,0.0205185891708006,0.0144882102031358,0.3373177233987302,0.0046234378772879,0.1530476372497974,0.0180310220376895,0.0013304275690483,0.0001762174545008,0.2531371545129906,0.0020537506583497
1,071309_w_21-PA3-023,PA3,1,11.111538167613638,0.1003643116138354,-0.0001226913453518,-5.02809540482954,243.8584021812312,1482.343,4.067024683819384,7.324398154697633,0.0,0.0,0.0,0.0,0.0,2.9425571114468214,1.6643465425986776,3.5527136788004385e-14,3.5527136788004385e-14,0.972642262598165,1.6992157805142567,-0.1199328437735812,0.0476477317267942,-0.0416735656916324,0.0128451454271242,0.0,-9.996448114224197e-11,0.0,-9.996448114224197e-11,-55.86987400116618,0.9999997541200676,0.0,14.589726091393045,10.96188687531428,729.4921875,0.0,0.17738485144375,0.1577255162174327,0.0070796370039201,0.1575005485715282,0.0077885255428071,0.1576130323944805,0.0073681142503387,0.5297417754595305,0.0076674207329554,0.0328602110248698,0.0115653967799182,0.0403819198596055,0.0136743944339826,0.0366210654422376,0.0125555415741095,0.3441424130783004,0.0069343152623776,0.1328006674996313,0.0020560823028631,0.0011215788484263,2.341062552498925e-05,0.2512770556230819,0.0024319775002043
